    0.353413    0.637607    0.493782    0.528822     1.16397    0.232285    0.863858    0.884616    0.771264    0.554479    0.909031    -3.02963
    0.289099    0.743485      0.5489     0.48157     1.19765     3.76344     1.24404    0.993824     1.34389    0.260194   -0.331658    -34.4399
    0.881983    0.497387    0.485728    0.497533    0.315846     1.27218     1.02301    0.912289 -0.00847106     1.01976      3.2281     -1.8217
    0.726257    0.514035    0.369421    0.528687    0.189972     1.66019     0.52297     1.09511   -0.739475    -1.92335   -0.901506    -2.02833
    0.235774    0.642189    0.468468     0.49878   0.0417894    0.937959     1.40335    0.910145    -7.34216     0.35321   -0.441502    -11.2205
    0.553769    0.666317    0.420005    0.511471     1.79736     0.45464    0.938623     1.08152    0.686489    0.405123    -3.85948   -0.378645
    0.965416    0.239857    0.453752    0.499922     3.17081    0.846189    0.653317    0.982999    -3.07982    0.618554    -17.7977    -4.02405
    0.621184    0.287111    0.554006    0.474822     1.32124     2.88728      1.2787     1.03157    0.508574   -0.284199    -2.45768    -1.21002
    0.962681     0.52335    0.678881    0.525282     1.76832    0.987938    0.962454    0.925578   -0.421227    -4.36544     1.60023     1.08337
    0.130743    0.757993    0.479657    0.488443     1.66306    0.516618     1.11002    0.904181   -0.619162    0.591678      3.8745    0.168098
   0.0350649    0.411365    0.464708    0.495452     3.31024    0.463051     1.09423     1.14614   -0.102664  -0.0970435     4.40813    0.382125
   0.0864345    0.403758    0.524642     0.51756    0.206244    0.311403    0.711432     1.10049    -8.11805     -1.8716     1.62858      1.0844
    0.218814    0.458533    0.488075    0.527852    0.801069    0.331005      1.5061     1.08585   -0.268273     80.4363    -2.04351    -10.0151
    0.406711    0.671731    0.640222    0.490534     0.19043    0.343411     0.77304     1.02415    -3.31872     1.13848   -0.219278   -0.912082
    0.213693    0.782387    0.522896    0.477061    0.710519    0.842903    0.572254     1.01307     -6.1726    -1.13109     2.80986    -1.78736
    0.800233    0.800315    0.421899    0.550714    0.666233     3.63253    0.768068     1.15601     1.25073   -0.952317     -0.2167   0.0682289
    0.080725    0.784119    0.500447    0.569833    0.455061     0.45191     1.15804     1.08101    0.817686     -1.3524   -0.550605     6.64207
   0.0263015    0.411378    0.375988    0.483777      1.8536    0.538512     0.80403    0.869298    0.860435   -0.762311   -0.389317    -1.00343
    0.915595     0.44746    0.434014    0.431128     3.33634      1.8436    0.485295     1.08001     -1.0335     0.43794     8.56747     1.28499
    0.507428    0.408805     0.32027    0.510704   0.0766282    0.513757    0.608066    0.938058    0.702971    -0.11939      6.0805    -2.46691
    0.195554    0.534538    0.446537     0.47387    0.438433    0.182225     1.06621    0.959403     3.58863  -0.0864683   -0.732335    0.797272
   0.0197807    0.222956    0.566614    0.520447     1.15524    0.373513      1.8388     1.17146   -0.653524     15.4546    0.218383    0.925175
   0.0235061     0.55624    0.570718    0.546596    0.470503    0.853096      1.3049     1.13479     3.24938    0.720325     1.42336    -0.21463
    0.744053    0.233701    0.526126    0.495255    0.470898    0.752027     1.68751     0.96976    0.363421    -2.60627    -2.63613     42.9408
     0.11104    0.621963    0.534875    0.489508     1.73437     1.11538     0.82653    0.876178    0.494462   -0.343133     -0.8955    0.201959
    0.719402    0.746392    0.372566    0.535529    0.300389    0.754039    0.892891     1.05372    -1.00787   -0.966176    0.174571    0.043397
    0.864924    0.501747    0.517948    0.520897    0.130675    0.165347    0.791551     0.96917  -0.0336479    -2.25441    -1.07703    -0.23527
    0.721785    0.486422    0.404463    0.459982     1.18158    0.400534    0.871952     1.01222     3.77651  -0.0151878     1.24265   -0.280228
    0.115521     0.48216    0.504343    0.482286      1.0754    0.782744    0.910454    0.969931     1.31052   -0.357987   -0.138006     14.6749
    0.381214    0.707088    0.305086    0.530778     1.54002     2.63283    0.816518    0.874359     10.1993    0.408362    -4.73625    0.409827
    0.502392   0.0729637    0.581896    0.522054     1.80985    0.841715     1.06918     1.03914   -0.563103     3.03595     0.86924    0.479481
    0.679544    0.348236     0.49428     0.48226    0.162559    0.336827    0.901982    0.841905    0.157235   -0.169574    -1.61205   -0.312285
    0.661337    0.219055    0.530046    0.493703     1.26041    0.495064      1.1942     1.02735    -1.99147    0.131787     1.40726    0.132191
    0.673596    0.102783    0.616589    0.505736     1.01224     1.13894     1.47904     1.14097    -1.87177    -1.02993     2.44153     1.48878
    0.884433    0.473563    0.403507    0.526351     1.09373    0.716906     1.05982     1.02762     -1.6152     5.24589    0.153963    0.544087
    0.858098    0.795525    0.273212    0.491743    0.338457     1.91951     1.93551    0.998469    -4.41271   -0.146449    -1.59239    -3.28518
    0.749172    0.362682    0.430243    0.481422     0.94553     1.42707     1.02757    0.968233    -2.56777     10.1978     1.10485    0.920198
    0.967397    0.391932    0.475576    0.535093    0.747646     1.03499     1.42064    0.917044    0.233643    -1.72248    0.289701     128.315
    0.907269    0.377995    0.649424    0.480924     2.81362     1.46118     1.30579     1.07513   -0.313573      -3.241     1.18344    0.349341
    0.659706    0.659665    0.507801    0.536904    0.840001    0.212196     1.44031    0.859902     2.11577    0.646307    -1.51973   -0.396562
   0.0972707    0.812136    0.391386      0.5091    0.497937    0.164808    0.392226      1.1276    -10.6052    0.587906     1.96966    -3.98757
    0.276715    0.615599    0.503528    0.451756    0.509355    0.668329    0.439067    0.989525     3.23744     42.9811    0.101098     2.05242
    0.480554    0.840744    0.460351    0.550662     1.79768     1.31389     1.22453    0.923141   -0.613207     2.37055     1.24773    -1.05486
    0.551635    0.207027    0.376616    0.476979    0.489135    0.174657    0.962521     1.00233    -2.26626    -1.03557      3.8768     30.2376
    0.467029    0.867232     0.67288    0.485203     2.38013    0.243168     1.21021     0.87817    0.545143   -0.678294     8.69151    0.070943
    0.334042    0.685664    0.539435    0.505013    0.450476     1.71738    0.579787    0.965474    0.905972    -4.84854   -0.959405     1.21749
    0.497771    0.394087    0.418816    0.528796     1.03318     1.04518     1.31932    0.940603     4.89502   -0.261808   -0.237289    -3.88764
    0.111894    0.512922    0.579164    0.458686    0.338859     0.69165      1.2656    0.821392  -0.0722116    -1.25668     3.27895    -2.51702
   0.0304482    0.459587    0.672671    0.480204     1.43122    0.309529    0.642404     1.03877    0.157989    -4.81396      2.5121    -1.91796
     0.68763    0.247911    0.360975    0.523146     1.39289    0.567569    0.806741     0.91925    -2.05734     0.43454    -1.49408   -0.458424
   0.0644576    0.064202    0.555339    0.520529    0.409568    0.256885     1.20825     1.10487     5.46458    0.985837    0.624598   -0.645746
    0.268349    0.266554    0.544341    0.447095     2.03718    0.739631    0.696912    0.842387   -0.181671     1.07429     4.65447    0.573828
    0.416869     0.77587    0.429349    0.531509    0.614205     2.22344    0.830949     1.00271    -1.10244   -0.738016    -4.02446   0.0167254
    0.900045    0.579339    0.429582      0.5099     0.55443     1.13161     1.06186    0.955953    -3.90463     3.15501   -0.293844    -0.78702
    0.472229    0.805019     0.54408     0.49912      1.0796    0.520237      1.1757     0.98682    -9.10616    -1.95907    -1.04199   -0.332452
    0.438051    0.382371    0.527959     0.47002    0.346091     0.34106     1.26446     1.04746   0.0697832     1.04632   -0.109556     0.68957
    0.243963    0.423002    0.505929    0.575514    0.718824    0.204268    0.798189     1.02919     4.65296    -3.59147     2.79974   -0.472059
    0.391291    0.904839    0.339957    0.524149    0.108599     1.20492     0.87581    0.959241     1.50412    -14.0713     3.15715    0.951562
    0.916958    0.493736    0.546024     0.52375     1.37573    0.509381     0.67115    0.988541     0.84645    0.595052     1.62378   -0.897552
    0.840251    0.406435    0.539643    0.525316    0.265063     2.11912     2.36261     1.05349    -1.47995    0.868694   -0.468603     1.26012
    0.105145    0.617118    0.545051    0.536154   0.0628163    0.926686     1.33174    0.779203    0.349061     1.35241   -0.366119   0.0966634
     0.66272    0.319147     0.44283    0.472161    0.222148    0.739831     1.20631    0.917019     1.08644    0.269997    -0.58364     1.33626
    0.695098    0.651459    0.639831    0.518592    0.176445     1.13759    0.894814     1.01082    0.071294    0.404782     1.87977   -0.924981
    0.861191    0.194761    0.465204    0.470447    0.831609     1.27435     0.86858     1.06033   -0.272209    -7.00769   -0.244978    -1.41499
    0.642667    0.585134     0.50484    0.439313    0.151541    0.261772     1.23224    0.841927    -5.48903    -1.68487    0.626687    -1.35616
     0.48296    0.675755    0.573103     0.51182    0.103835     1.49342     1.23072    0.804843   -0.753152     9.12504     15.4044  -0.0182913
   0.0788146    0.446928    0.637485    0.542422  0.00579662    0.120219     1.39354     1.17333    0.446124    -2.18316    0.493253   -0.228675
    0.837093    0.203828    0.451333    0.533709     1.05503    0.424637    0.503403    0.984911     2.38077   -0.566035     33.6215    -6.21901
    0.379029    0.449796    0.479221    0.562491    0.886453     1.68302    0.770761     1.06775    -1.03687    -5.70433      3.5202     1.61603
  0.00695714    0.355281     0.45373    0.458185     1.59091    0.985601    0.781233     1.02028   0.0708822    -19.7148   -0.620283   -0.568694
    0.930504    0.310871    0.413924    0.508167    0.155131    0.377852    0.691249    0.947121  -0.0977588    -3.51757  -0.0183519    -3.89551
   0.0581008    0.471747    0.495299    0.476474     2.35878    0.368193     1.32488    0.951392    0.536926     3.19549      0.9388    -18.3792
     0.21189    0.326103    0.475992    0.519081    0.117732     2.62804     1.22215    0.928213   -0.908557    0.293945   -0.442548    0.509368
   0.0951721    0.251525    0.459025    0.509768     1.04838     1.38684    0.847715     1.00706    0.913303    -0.43748     2.54807       2.389
    0.688693    0.633012    0.586852    0.481763     2.19812    0.380922    0.857428     1.01326     4.02612   -0.383424 -0.00428892     2.61098
    0.963747    0.481869    0.333055    0.495837     1.75172     1.73268    0.717532     1.06888   -0.534706     5.97111   -0.241712   -0.368697
    0.108215    0.689061    0.270511    0.486644    0.210993     3.03938    0.705484     1.13766     1.89228    -1.07547    -14.7386    -2.33875
    0.632165     0.11428    0.509333    0.434894     1.46771     1.94471     1.22238    0.980364      2.6526    0.518855    -4.65732    -1.46372
    0.114904    0.533318    0.564974    0.449689     1.10122     1.15457     1.47715    0.910425     10.1361   -0.789192   -0.967145       1.511
    0.401457    0.588879    0.444979    0.437037     5.73988     1.15381     1.23671    0.946713   -0.522063   -0.956186    -4.18215    0.622857
    0.677282    0.279719    0.472374    0.438547     1.90815    0.138895     1.15575    0.992416    -1.47895     0.04691   -0.437625    0.535813
    0.210996    0.563683    0.432296    0.487527   0.0466522     0.39188     1.07175     1.03896    -1.14492     6.50259    0.147636    0.554247
     0.26569    0.593592     0.53992    0.544562     4.95069    0.693037      1.0132    0.948212   -0.541303      2.6957     0.43344      1.6816
    0.174627    0.550712    0.599254    0.505033 0.000599922    0.881796    0.838802     1.01628    -1.29417    0.465798   -0.116998   -0.818208
    0.480849    0.398494    0.536988    0.498358    0.218861     1.52665    0.785625    0.958249   -0.420545    0.866069   -0.869305      13.041
    0.919688    0.641745    0.564232    0.501932    0.833518     1.17736    0.908675    0.930873    -1.78253     3.67658    -1.83348   -0.226427
    0.832769    0.705055    0.529155    0.478158    0.650387     2.06081     1.06248    0.990821    -1.09381    -0.37383     13.1304   -0.405788
    0.855231    0.447913    0.428638    0.534594     2.01582    0.600253      1.5919    0.911801  0.00102303    -0.30944     119.528   -0.646503
    0.579974    0.391814    0.423484    0.516346     2.10677     1.71459    0.927018    0.889797     1.22453    -1.37237   -0.139707     4.75081
    0.374777    0.192403    0.478402    0.505551    0.495807    0.404965    0.631787     1.10925    0.164984   -0.649448    -165.005   0.0993452
    0.220406    0.332078    0.484216     0.49125    0.139021    0.340314    0.765837     1.03158   -0.429395   -0.858151    0.634353    0.500917
    0.635949    0.385331    0.487209    0.498305     1.89331    0.281838    0.979252     1.10374    0.529462   -0.144659   -0.459964    0.108291
    0.755689    0.470138    0.544938    0.517484      4.0899     1.32131    0.882611    0.969548   0.0890014    0.033785   -0.585764   -0.914886
    0.799723    0.662289    0.515264    0.489469    0.414643     1.20739    0.502871      1.0521   -0.454379   -0.097289  -0.0904813   -0.696503
    0.602508     0.51178    0.560626    0.509614    0.798535     1.53427    0.975655    0.839586     1.12066    -157.922    -1.48357    0.333586
    0.725476     0.35933    0.659409    0.521833     3.48785    0.291659    0.963491     1.16396     -2.6536    0.668173     1.06387      1.5964
    0.815185     0.70245    0.576414    0.480317    0.415276    0.327012    0.832097    0.989875   -0.724483   -0.807461    -2.12141   -0.416248
    0.516607    0.590141    0.353037    0.545836    0.189003    0.611468     1.81905    0.979061     0.46457    -0.30777    -2.40356    0.412557
    0.478171    0.303716    0.502891    0.485602    0.343769    0.606175     1.22131     1.11855    -2.88751   0.0979698    0.891315    -0.96285
   0.0435922    0.536975    0.494505    0.485858    0.206549     1.26443     0.71211    0.988404     1.31146    -1.55879   -0.119594   -0.405697
    0.552822    0.614348     0.58084    0.526077     2.74046    0.620869    0.879144     1.02197     -4.1755    0.797814    -1.57016     1.34912
    0.350584     0.60359    0.595243    0.551636     2.30954    0.340212     1.20172     1.10987    -3.74441     1.97919    -0.62434    -0.72519
    0.835734    0.673418    0.529991    0.454643     7.81217     1.03257      1.6529     1.16525      1.8951    -1.20486     8.30817   -0.091968
    0.564276    0.431937    0.715377    0.444015    0.055117     1.87534     1.20955    0.930235     1.35009    0.473126  -0.0588718  -0.0982176
    0.328942    0.273881     0.48231    0.497415     0.75243    0.314824    0.834533     1.13835     3.16792     2.11314    0.646542     1.56408
    0.249342    0.667828    0.465117    0.488161     1.57567  0.00859756      1.3472     1.00111     1.57027    -2.41746    0.329985    -17.9859
    0.510157    0.438096    0.713829    0.476053    0.441419     1.17335       1.136    0.881963    -2.12105   -0.156954   -0.818349    -1.05173
    0.118746    0.575133    0.501316    0.496249    0.987326     0.48966      1.7317     1.01867     1.05679    -2.24486    -1.82128    0.163863
    0.318026    0.581329    0.660888     0.42613     1.62599     1.98154     1.29966    0.909392     -1.0143     2.82533     9.81541     1.52411
    0.974493    0.631442    0.385103    0.495579   0.0424683     1.58607    0.639247     1.02693     1.13135     14.3817    -1.46528    0.503553
    0.401344    0.422311    0.525136    0.447521    0.683033     2.03744    0.778475    0.961411     5.21553    0.321355     2.04526    -4.10933
     0.55787    0.266418    0.470282    0.526937     2.37576     1.38984    0.949884     1.09619    0.123649    -3.69752   -0.766849   -0.613346
    0.626519    0.186133    0.562554     0.49926    0.683048    0.600357    0.563535     0.78712    0.839719     3.34225     -1.5957   -0.171878
    0.577076     0.79049    0.582897    0.521961    0.447455    0.753329    0.880406    0.959854    -1.09428   -0.729895   0.0705857   -0.421462
    0.292672    0.365994    0.478321    0.542656    0.884754    0.408805     1.41581     1.07102    -1.23284     -1.0606   -0.582798     0.50869
    0.355522    0.356893    0.386886    0.487162    0.643943     1.40002    0.717082    0.978329     1.07685   -0.568868     4.12064     1.12822
    0.461065    0.536237    0.512442    0.522928    0.282553     0.42768    0.649715    0.915036    0.225693   -0.613336    -2.09039     3.62523
   0.0428993     0.74266    0.503821    0.476147    0.559586    0.614503     1.14288    0.991282    0.340395    -3.55101     1.27354     1.24154
    0.606708     0.39669    0.638849    0.530968     1.60218     1.51982    0.692644    0.911663    0.992123    0.599848   -0.385101     7.52375
    0.700626     0.24972    0.598108    0.520519      2.3571     2.94693    0.740102    0.880882     6.31769  -0.0799514   -0.711907     3.11512
   0.0177229      0.5221    0.589069    0.473297     1.56038    0.686162      1.0493    0.878614      1.4281  -0.0134077   -0.110597     1.72155
    0.971556    0.729159    0.522546    0.593823      2.3362     1.33806    0.894755     1.18936    0.191126     0.98609    0.401063   -0.357847
    0.752098    0.522447    0.563705    0.469647    0.875455     1.76022    0.929521     1.30028    0.980388     24.3412     41.5285    0.832288
    0.284129     0.92057    0.549565    0.501809    0.171691     1.88151     1.04282     1.00028    -1.15854     -1.3709    -5.49379   -0.385697
    0.845971    0.509724    0.661771    0.534027    0.175941     1.05061     1.06842    0.976098     1.99884    -1.66683   -0.833762    -6.76155
     0.39066    0.462723    0.435504    0.506193    0.904219    0.743009     1.26497    0.940603   -0.251952  0.00578614   -0.759684   -0.485142
    0.101659    0.621314    0.227567    0.496536    0.509286    0.720893    0.712936    0.839694   0.0245579     1.51863     61.8544    0.226693
    0.964778    0.747142    0.360918    0.528021   0.0834028    0.294664     1.19091    0.986623     3.60224     1.86308   -0.367982    -1.13613
      0.1081    0.764003    0.513102    0.479593    0.876727    0.492306     1.02449     1.06051    -2.28729     34.0942    -3.90612      3.0177
    0.228087    0.115967    0.378584    0.530604    0.751739    0.489121     1.35883     1.01654   -0.344073     3.43884   -0.760377     0.50865
    0.102499    0.297915    0.444332    0.533647     2.24679    0.566408     1.08998    0.924725   -0.456254     7.95314   -0.956056     -1.6993
    0.640173    0.300472    0.539788    0.510956    0.808952     2.14469    0.901057    0.973622      -5.163   -0.983936    -31.1517  -0.0755877
    0.801573    0.845795    0.362476    0.503857    0.709414    0.831182     1.10414     1.11928      2.2063     2.29117    -5.64179    0.334992
     0.96225    0.695029    0.553004    0.462514    0.469655    0.537476     1.08104    0.877408      1.4122   -0.731016     2.17632    0.238757
    0.716816     0.74713    0.625655    0.440621       0.381     1.88545    0.698513      1.0479     27.4187   -0.453643    -16.4633     -13.267
     0.52153    0.489002    0.489324    0.510879    0.151609     2.11592    0.797119     1.12293    -1.09152   -0.284833    0.226381    0.547893
    0.941662    0.523109    0.576875    0.513251     2.45432     2.23039     1.14504     1.09076    -3.85737    0.613996     2.58617   -0.417789
    0.405079    0.449282    0.455523    0.498176     1.60347     2.02962     1.90008    0.879401   -0.564663   -0.335066    -11.4041    0.630568
    0.145057    0.409416    0.525238    0.457485     1.27304    0.777705    0.836036    0.841739    0.372809     0.47894    0.402229   -0.846227
     0.89511    0.559696    0.615374    0.490575    0.638795    0.608774     1.24742     1.12322      2.4908    -1.04718     2.05414     1.65517
    0.623296     0.56885    0.598959    0.483955     1.45242    0.903709    0.583007    0.985938   -0.948551     3.18887   0.0614067   -0.501569
    0.274486    0.268637    0.297442    0.487402    0.428216     1.47015    0.983951    0.913115    0.286294     10.0109     -1.6963      1.6441
    0.566132    0.721851    0.399567    0.526098    0.119686     1.04948     1.13093     0.87636    -1.78054    0.732287   -0.229456   -0.352827
    0.852324    0.448763     0.66495    0.529172    0.782294     1.70253     1.51153    0.778849   -0.412166    0.217085   -0.345528      1.8406
    0.409682    0.524579    0.442467    0.512452     1.08486    0.882984    0.973405      0.9232    -1.54125    0.437764    -1.98306     0.12602
    0.481442    0.195771    0.460118    0.465798     1.64325    0.480023    0.718276      1.0203     1.34887     1.97546    -8.96311   -0.189914
   0.0731031     0.16351    0.472899    0.499646    0.313351    0.513281     0.78357    0.947364    0.303543    0.262518   -0.175805     14.4477
    0.604815    0.337799    0.428505    0.475122    0.558702      1.5498     0.80846     1.11794     1.15222    -1.37257      1.5525    -3.70339
    0.652459    0.591803    0.399312    0.468815     2.37904     2.66207    0.961606     1.06268    0.476942    -6.38972    0.333337   -0.375193
     0.15908    0.231366    0.473018     0.51583    0.808922     1.37309    0.893791       1.132    0.199982   -0.873991   -0.619706    -3.31763
    0.874421    0.563311    0.426278    0.509579     2.17167     0.27126     2.10647     1.05022     2.90178     8.95856   -0.310516    -36.9448
    0.309786    0.509489    0.514277    0.507706    0.342432    0.722327    0.523586       1.214     1.66988   -0.923554    -8.82907    -1.42227
   0.0616085    0.269309    0.672309    0.482124     6.94235    0.521261    0.803653     1.06597    0.893663    0.481819    0.469642    -1.59752
    0.133625    0.536259    0.413579    0.526109   0.0750831     1.62933     1.20239    0.876892    -1.72694   -0.303714    -3.32138    -1.31646
    0.613603    0.783001    0.537429    0.519343    0.269868    0.482488    0.875006    0.906596     2.98468     28.6101   0.0123279    0.176722
    0.972687     0.21025    0.653775    0.516436     1.21315    0.767345     1.21641     1.04251     3.66282    0.056455  -0.0537078    0.122442
    0.447057    0.687122    0.492013    0.477371     1.68614     2.19023     1.07825    0.911068   -0.268534     -2.2699     3.80925  -0.0183327
    0.484678    0.435139    0.616477    0.478259     1.73842    0.902474    0.693768    0.954848    -2.52092    0.251747    -1.11507    -1.34351
    0.933989    0.407484    0.480363    0.504303     0.94764     1.37325     0.76424     1.02095    -1.34173    0.715353    0.960344     -2.0703
    0.346072    0.215501    0.423237    0.457734     1.18555     1.02869      1.2665    0.832542    -2.12925     0.67029    0.253917     6.94461
    0.288135    0.294656    0.595668    0.553234    0.696218     0.64578    0.961495     1.16753     7.15327   -0.239953     365.757    0.584906
    0.239182    0.302268    0.543132    0.530751    0.636283    0.591404    0.987563    0.865638     2.60555    -0.64199   -0.169657    0.972473
    0.435594    0.469231    0.550626    0.517217    0.908211    0.679767    0.910233    0.991152    0.202305     2.33008    -3.45655    0.951355
     0.90068    0.156518    0.466678    0.498264    0.463194     1.20667    0.932256     1.11188     2.82945   0.0132524    0.120683    -1.54478
    0.298236    0.642704    0.640792      0.5101    0.582955    0.572499    0.843139    0.934556     9.98223   -0.417435     2.58073   -0.280511
    0.231844    0.460426    0.400608    0.569072     1.03275    0.932453     1.50283    0.914532    -4.13735     2.25625     3.33884    0.105228
    0.350319    0.503027    0.514084    0.498644    0.819342    0.838964     1.17701    0.834459    0.607511    -1.60009     1.53207   -0.314504
    0.222006    0.406117    0.481939    0.484288     1.52957     1.10548    0.781461    0.958431     2.25015     -3.7818   -0.178903     -1.0536
    0.992936    0.455911    0.595488    0.537702     2.38963    0.810616      0.7859    0.947319     1.54994     1.10038   -0.237063    -1.63196
    0.356297    0.650098    0.412303    0.491611     2.38692     1.25915    0.642732     1.13366    -0.55444     1.00593  -0.0789017    0.742077
    0.668148    0.371854    0.484211     0.46166    0.575451    0.303809    0.577227      1.0006      3.3329    -28.7965  -0.0774755    0.559938
    0.616068    0.433683    0.581909    0.496418     1.27163     1.48589    0.707938     1.06765     -1.0701   -0.438507     3.54193    -2.34292
    0.399414     0.52442    0.392042    0.511752     1.17456    0.223658    0.827146    0.991491    -3.15662   0.0970855    0.905982     20.0391
    0.405805    0.426687    0.531152    0.540628     0.59633    0.760805    0.748526    0.910871    0.667671  -0.0972083    0.600883    -7.43869
    0.305172    0.324244     0.41488    0.500249     1.21727    0.668405     0.37296    0.880115   -0.456191     1.92055    -3.98761     1.05802
    0.543654    0.528351    0.368892    0.509151    0.609899     1.96954    0.379843    0.859522    -3.32754    -1.43057    0.255471   -0.456646
    0.328577    0.650404    0.549971    0.458946    0.856034    0.115726      0.5319    0.869442    -1.10653   -0.820632     16.8201    0.432906
    0.508814    0.519333    0.649294    0.537692    0.555304    0.254849    0.798749    0.972959   -0.277649     -4.8256   -0.249405    -1.99891
   0.0950715    0.637946    0.552649    0.470763     2.48661     1.22667    0.794319     1.07416    -5.44364    -1.84936    0.155724   -0.904555
    0.713752    0.652431    0.460858    0.474546   0.0899464    0.206475     1.20625     1.05424     -1.8119     1.44249    -1.41422    0.419407
    0.340208     0.96724    0.569157    0.499705     3.71632     0.39958    0.738782     1.00764    -1.32893     6.26778    0.217187   0.0407032
    0.820579    0.735666    0.596493    0.472949     1.07879    0.530221    0.878579    0.866984    -1.01965    -4.90211     1.74535   -0.264788
    0.946269    0.474319    0.524618    0.525797   0.0921854     1.49842    0.634685    0.830817    -1.01653     11.7766    0.103597     1.97864
     0.44364     0.42543    0.484107    0.469437     1.82446     1.77167    0.730124    0.919057    -0.62609     1.96229    -2.66991   -0.107304
    0.843568    0.406104    0.463267    0.468047   0.0826316     1.40151    0.831174     1.01422   0.0510547   -0.993947   -0.408636    -1.14167
    0.123871    0.922652    0.632831    0.507609     1.62702    0.623956    0.735577    0.955431    0.583731    -1.65111   -0.445715    0.175325
    0.130648    0.712342    0.444925    0.529887    0.871432    0.366515     1.10739    0.995135     1.89113     8.15294     0.73203     -16.263
    0.143321    0.852327     0.49766    0.505535     1.21884     1.61279    0.575247     1.19237     1.69073    0.174615    -1.75586    -1.10655
    0.275109     0.41679    0.448175    0.467942     1.31244     1.06199     1.05575    0.912987    0.563734     1.96907    0.797971     162.538
    0.774447    0.794424    0.429509    0.559023     1.03257     1.39359     1.04304     1.10691   -0.633615     -0.9619   -0.805308   0.0877269
    0.206123    0.550721    0.504989    0.516382     1.97439    0.546644    0.301537     1.06252    0.395382   -0.959781    -2.85216   -0.323346
    0.632739     0.39803     0.74045    0.471813    0.812505    0.377442     1.04039     0.85912    0.910818     1.74567   -0.193818    -8.40282
    0.471551    0.256606     0.41965    0.435543    0.146049     3.35137    0.749309     1.21098    -1.56943     2.34551     2.92136   -0.480194
    0.924318    0.613804    0.394859    0.507711    0.808263     1.17127     1.10977    0.941667     5.64733     1.53635    0.849796    0.776527
    0.030338    0.561064    0.569657    0.494867    0.309071    0.787154     1.57453     1.06022   -0.976778     1.71405   -0.393849    0.880098
    0.297079    0.373222    0.493198    0.458539      1.0991    0.257467    0.624766     1.17509    -4.15572     1.69434    -1.79403    0.796359
    0.107031    0.243221     0.44908    0.506658     1.42538    0.732689     1.19247    0.925729    -6.16484    0.314358     1.76523    0.100982
   0.0605594    0.264987     0.44095    0.515742   0.0858291    0.662249    0.929545     1.13107     3.46456    -2.92095   -0.878725   -0.764889
    0.358423    0.144632    0.633419    0.528531    0.502978     1.22893     1.28735    0.997761    -1.53194      -1.262   -0.204276     3.31327
    0.892959    0.335085    0.422622    0.492332      2.2072    0.359651    0.690425    0.977238     2.74075    -0.30136      1.0459      0.9755
    0.190059    0.324357    0.495559    0.458844  0.00834579    0.610348     1.01506    0.999462      3.5156    -4.08212     27.7645     2.16703
